,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,U001,U002,U005,U007,U013,cust_PT_mean_delay,NC_mean_delay,CN_mean_delay,BC_mean_Delay,Delay,Aging Bucket,predicted_payment _date
4424,U001,0200769623,WAL-MAR ,,2020.0,1930884970.0,2020-05-11,2020-05-11,2020-05-26,USD,41140.26,2020-05-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-25
4425,U013,0140103335,PARAM llc,,2020.0,1991838988.0,2020-03-09,2020-03-05,2020-04-08,USD,965.6,2020-03-09,NAVE,1,0,0,0,0,1,0.2938775510204082,-4.0,-2.1724137931034484,9.326876513317192,10,0-15 Days Delay,2020-04-18
4431,U001,0200772670,ASSOCIAT corporation,,2020.0,1930719864.0,2020-03-30,2020-03-30,2020-04-14,USD,29309.78,2020-03-30,NAU5,1,1,0,0,0,0,1.8945945945945946,2.4153846153846152,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-04-15
4437,U001,0200769623,WAL-MAR corp,,2020.0,1930688469.0,2020-03-24,2020-03-23,2020-04-08,USD,15086.0,2020-03-24,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-04
4438,U001,0200769623,WAL-MAR corporation,,2020.0,1930782848.0,2020-04-15,2020-04-14,2020-04-30,USD,245.14,2020-04-15,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-29
4439,U001,200741174,M B  ,,2020.0,1930666384.0,2020-03-24,2020-03-18,2020-04-25,USD,17929.8,2020-03-24,NA32,1,1,0,0,0,0,-3.5858267716535432,2.142857142857143,2.888888888888889,0.5515259611573523,0,0-15 Days Delay,2020-04-25
4442,U001,0200769623,WAL-MAR llc,,2020.0,1930826960.0,2020-04-25,2020-04-25,2020-05-10,USD,37429.76,2020-04-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-09
4445,U001,0200769623,WAL-MAR systems,,2020.0,1930800160.0,2020-04-19,2020-04-18,2020-05-04,USD,130.81,2020-04-19,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-03
4451,U001,0200704858,WAKE ,,2020.0,1930832523.0,2020-04-29,2020-04-28,2020-05-14,USD,102619.53,2020-04-29,NAA8,1,1,0,0,0,0,1.2996695966585625,-3.5483870967741935,-3.159090909090909,0.5515259611573523,-7,0-15 Days Delay,2020-05-07
4452,U001,0200727278,BLOU us,,2020.0,1930758724.0,2020-04-08,2020-04-07,2020-04-23,USD,32635.98,2020-04-08,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,0.8,0.5515259611573523,0,0-15 Days Delay,2020-04-23
4453,U001,0200726979,BJ'S  llc,,2020.0,1930856744.0,2020-05-05,2020-05-04,2020-05-20,USD,380.77,2020-05-05,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8987341772151899,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-05-20
4462,U001,0200769623,WAL-MAR corporation,,2020.0,1930587592.0,2020-03-04,2020-03-02,2020-03-19,USD,26398.42,2020-03-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-18
4464,U001,0200752302,KROGER co,,2020.0,1930769220.0,2020-04-09,2020-04-09,2020-04-24,USD,33631.51,2020-04-09,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5409836065573771,0.532258064516129,0.5515259611573523,0,0-15 Days Delay,2020-04-24
4469,U001,0200769623,WAL-MAR corp,,2020.0,1930710539.0,2020-03-28,2020-03-27,2020-04-12,USD,31228.04,2020-03-28,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-08
4475,U001,0200769623,WAL-MAR foundation,,2020.0,1930797752.0,2020-04-18,2020-04-17,2020-05-03,USD,661.11,2020-04-18,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-29
4480,U001,0200020431,DEC trust,,2020.0,1930860501.0,2020-05-05,2020-05-05,2020-05-11,USD,2092.46,2020-05-01,NAM2,1,1,0,0,0,0,-0.4725490196078431,-5.097560975609756,-4.59349593495935,0.5515259611573523,-14,0-15 Days Delay,2020-04-27
4481,U001,0200416837,DEC us,,2020.0,1930772854.0,2020-04-10,2020-04-10,2020-04-24,USD,390.72,2020-04-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.1098901098901095,-4.484057971014493,0.5515259611573523,-11,0-15 Days Delay,2020-04-13
4482,U001,0200466603,SMITH'S systems,,2020.0,1930709470.0,2020-03-27,2020-03-27,2020-04-11,USD,33571.73,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,0.34782608695652173,0.5247524752475248,0.5515259611573523,0,0-15 Days Delay,2020-04-11
4486,U001,0200762301,C&S WH us,,2020.0,1930718558.0,2020-03-30,2020-03-29,2020-04-14,USD,23248.27,2020-03-30,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.13274336283185842,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-14
4488,U001,0200726979,BJ'S  trust,,2020.0,1930810362.0,2020-04-22,2020-04-21,2020-05-07,USD,916.66,2020-04-22,NAA8,1,1,0,0,0,0,1.2996695966585625,0.87248322147651,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-05-07
4491,CA02,140104409,LOB corp,,2020.0,2960625414.0,2020-03-30,2020-03-30,2020-04-11,CAD,63882.76,2020-04-01,CA10,1,0,0,0,0,0,6.353344208809135,1.8604651162790697,2.8,6.940966010733453,6,0-15 Days Delay,2020-04-17
4498,CA02,0140104429,COSTCO corp,,2020.0,2960619890.0,2020-03-13,2020-03-13,2020-03-23,CAD,33099.56,2020-03-13,CA10,1,0,0,0,0,0,6.353344208809135,3.864864864864865,4.589743589743589,6.940966010733453,8,0-15 Days Delay,2020-03-31
4501,U001,0200744019,TARG in,,2020.0,1930819988.0,2020-04-24,2020-04-23,2020-05-09,USD,23896.71,2020-04-24,NAA8,1,1,0,0,0,0,1.2996695966585625,3.0641025641025643,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-10
4506,U001,0200704045,RA us,,2020.0,1930666375.0,2020-03-18,2020-03-18,2020-04-02,USD,10355.96,2020-03-18,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,0.7189542483660131,0.5515259611573523,0,0-15 Days Delay,2020-04-02
4510,U001,200726979,BJ'S  trust,,2020.0,1930669689.0,2020-03-18,2020-03-18,2020-04-02,USD,66.49,2020-03-18,NAA8,1,1,0,0,0,0,1.2996695966585625,0.87248322147651,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-02
4513,U001,0200729942,SA associates,,2020.0,1930755360.0,2020-04-06,2020-04-06,2020-04-21,USD,4999.2,2020-04-06,NAA8,1,1,0,0,0,0,1.2996695966585625,1.1176470588235294,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-04-21
4516,U001,0200078795,H T H foundation,,2020.0,1930637437.0,2020-03-10,2020-03-11,2020-03-25,USD,14661.68,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,0.75,1.3636363636363635,0.5515259611573523,0,0-15 Days Delay,2020-03-25
4523,U001,0200704045,RA associates,,2020.0,1930642641.0,2020-03-11,2020-03-12,2020-03-26,USD,114737.79,2020-03-11,NAA8,1,1,0,0,0,0,1.2996695966585625,0.625,0.7189542483660131,0.5515259611573523,0,0-15 Days Delay,2020-03-26
4530,U001,200920735,ALBERT systems,,2020.0,1930839302.0,2020-05-01,2020-04-29,2020-05-16,USD,76132.28,2020-05-01,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7058823529411765,0.0,0.5515259611573523,0,0-15 Days Delay,2020-05-16
4532,U001,0200769623,WAL-MAR llc,,2020.0,1930725564.0,2020-04-02,2020-03-31,2020-04-17,USD,587.04,2020-04-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-16
4538,U001,0200744019,TARG us,,2020.0,1930631751.0,2020-03-11,2020-03-10,2020-05-15,USD,14845.2,2020-03-11,NAGD,1,1,0,0,0,0,-14.297979797979798,1.0606060606060606,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-16
4539,U001,0200774000,RALEY llc,,2020.0,1930667547.0,2020-03-18,2020-03-18,2020-04-02,USD,82238.15,2020-03-18,NAA8,1,1,0,0,0,0,1.2996695966585625,2.5,0.125,0.5515259611573523,0,0-15 Days Delay,2020-04-02
4550,U001,0200759878,SA trust,,2020.0,1930719608.0,2020-03-31,2020-03-30,2020-04-15,USD,13042.11,2020-03-31,NAH4,1,1,0,0,0,0,-1.8744432862693072,0.5923076923076923,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-15
4551,U001,0200762301,C&S WH in,,2020.0,1930583674.0,2020-03-02,2020-02-29,2020-03-17,USD,111857.8,2020-03-02,NAC6,1,1,0,0,0,0,0.8525096525096525,0.5454545454545454,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-03-17
4554,U001,0200707822,PUBLI corp,,2020.0,1930665902.0,2020-03-17,2020-03-18,2020-04-01,USD,101606.38,2020-03-17,NAA8,1,1,0,0,0,0,1.2996695966585625,0.4897959183673469,0.9634146341463414,0.5515259611573523,0,0-15 Days Delay,2020-04-01
4558,U001,0200726979,BJ'S  us,,2020.0,1930648352.0,2020-03-16,2020-03-14,2020-03-31,USD,53782.48,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.656934306569343,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-31
4569,U001,0200777735,NASH  co,,2020.0,1930585873.0,2020-03-03,2020-03-01,2020-03-18,USD,3856.54,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.2,-2.7007874015748032,0.5515259611573523,0,0-15 Days Delay,2020-03-18
4573,U001,0200974851,RESTA llc,,2020.0,1930690284.0,2020-03-23,2020-03-24,2020-04-07,USD,5843.75,2020-03-23,NAA8,1,1,0,0,0,0,1.2996695966585625,0.16666666666666666,0.752851711026616,0.5515259611573523,0,0-15 Days Delay,2020-04-07
4575,U001,0200712349,FOOD corp,,2020.0,1930660090.0,2020-03-20,2020-03-17,2020-04-04,USD,6709.45,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,-4.0,4.666666666666667,0.5515259611573523,0,0-15 Days Delay,2020-04-04
4577,U001,0200769623,WAL-MAR corporation,,2020.0,1930577148.0,2020-02-27,2020-02-27,2020-03-13,USD,14513.36,2020-02-27,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-12
4579,U001,0200020431,DEC co,,2020.0,1930682763.0,2020-03-21,2020-03-21,2020-04-08,USD,105.72,2020-03-16,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.930693069306931,-4.59349593495935,0.5515259611573523,-13,0-15 Days Delay,2020-03-26
4580,U001,200769623,WAL-MAR in,,2020.0,1930862408.0,2020-05-06,2020-05-06,2020-05-21,USD,441.02,2020-05-06,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.6215334420880914,0.5515259611573523,-4,0-15 Days Delay,2020-05-17
4584,U001,0200769623,WAL-MAR associates,,2020.0,1930723573.0,2020-04-01,2020-03-31,2020-04-16,USD,23334.57,2020-04-01,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-15
4585,U001,0200752302,KROGER trust,,2020.0,1930628720.0,2020-03-09,2020-03-10,2020-03-24,USD,73260.73,2020-03-09,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8987341772151898,0.532258064516129,0.5515259611573523,0,0-15 Days Delay,2020-03-24
4589,U001,200769623,WAL-MAR ,,2020.0,1930881117.0,2020-05-08,2020-05-08,2020-05-23,USD,25326.96,2020-05-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-05-23
4592,U001,0200725421,BEN  corporation,,2020.0,1930597554.0,2020-03-05,2020-03-04,2020-03-20,USD,45378.68,2020-03-05,NAA8,1,1,0,0,0,0,1.2996695966585625,-6.0,-3.075,0.5515259611573523,-10,0-15 Days Delay,2020-03-10
4598,U001,0200759878,SA llc,,2020.0,1930670948.0,2020-03-21,2020-03-19,2020-05-05,USD,137661.94,2020-03-21,NAWP,1,1,0,0,0,0,-8.048780487804878,0.2265625,1.056710775047259,0.5515259611573523,1,0-15 Days Delay,2020-05-06
4608,U001,0200748108,KROGER foundation,,2020.0,1930816075.0,2020-04-22,2020-04-22,2020-05-07,USD,79618.95,2020-04-22,NAA8,1,1,0,0,0,0,1.2996695966585625,0.6833333333333333,0.9705882352941176,0.5515259611573523,0,0-15 Days Delay,2020-05-07
4617,U001,0200773364,U R M  trust,,2020.0,1930660262.0,2020-03-18,2020-03-17,2020-04-02,USD,25104.95,2020-03-18,NAA8,1,1,0,0,0,0,1.2996695966585625,0.0,-2.697674418604651,0.5515259611573523,0,0-15 Days Delay,2020-04-02
4623,U001,0200706844,WINC systems,,2020.0,1930759482.0,2020-04-08,2020-04-07,2020-04-23,USD,102537.97,2020-04-08,NAA8,1,1,0,0,0,0,1.2996695966585625,1.1481481481481481,0.24573378839590443,0.5515259611573523,0,0-15 Days Delay,2020-04-23
4625,U001,0200793568,SUPE associates,,2020.0,1930821831.0,2020-04-27,2020-04-24,2020-05-12,USD,4455.84,2020-04-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5925925925925926,1.7174721189591078,0.5515259611573523,1,0-15 Days Delay,2020-05-13
4633,U001,0200726979,BJ'S  in,,2020.0,1930581677.0,2020-02-29,2020-02-28,2020-03-15,USD,235.26,2020-02-29,NAA8,1,1,0,0,0,0,1.2996695966585625,0.728,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-15
4645,U001,0100031704,DELHAIZE trust,,2020.0,1930757203.0,2020-04-06,2020-04-06,2020-04-21,USD,37367.02,2020-04-06,NAA8,1,1,0,0,0,0,1.2996695966585625,2.1052631578947367,0.742671009771987,0.5515259611573523,1,0-15 Days Delay,2020-04-22
4648,U001,0200769623,WAL-MAR us,,2020.0,1930593611.0,2020-03-04,2020-03-03,2020-03-19,USD,46874.73,2020-03-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-18
4653,U001,0200149567,RESER corporation,,2020.0,1930692943.0,2020-03-24,2020-03-24,2020-05-08,USD,6237.4,2020-03-24,NABG,1,1,0,0,0,0,-2.7,2.0,0.5263157894736842,0.5515259611573523,0,0-15 Days Delay,2020-05-08
4665,U001,0200726979,BJ'S  associates,,2020.0,1930775554.0,2020-04-13,2020-04-10,2020-04-28,USD,138940.79,2020-04-13,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7424242424242424,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-04-28
4669,U001,0200704045,RA co,,2020.0,1930803032.0,2020-04-20,2020-04-20,2020-05-05,USD,36383.38,2020-04-20,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,0.7189542483660131,0.5515259611573523,0,0-15 Days Delay,2020-05-05
4676,U001,0200875006,KROGER trust,,2020.0,1930875755.0,2020-05-07,2020-05-07,2020-05-22,USD,92959.29,2020-05-07,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8987341772151898,1.6666666666666667,0.5515259611573523,0,0-15 Days Delay,2020-05-22
4683,U001,0200353024,DECA us,,2020.0,1930756643.0,2020-04-07,2020-04-07,2020-04-24,USD,4163.31,2020-04-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.657534246575342,-4.486238532110092,0.5515259611573523,-11,0-15 Days Delay,2020-04-13
4686,U001,200762950,HAR systems,,2020.0,1930751750.0,2020-04-07,2020-04-05,2020-04-22,USD,72893.64,2020-04-07,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.75,-1.3333333333333333,0.5515259611573523,0,0-15 Days Delay,2020-04-22
4688,U001,0200769623,WAL-MAR systems,,2020.0,1930661410.0,2020-03-17,2020-03-17,2020-04-01,USD,49252.32,2020-03-17,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-31
4691,CA02,0140104409,LOB llc,,2020.0,2960626559.0,2020-04-08,2020-04-08,2020-04-27,CAD,142253.0,2020-04-17,CA10,1,0,0,0,0,0,6.353344208809135,0.4146341463414634,1.6400966183574879,6.940966010733453,4,0-15 Days Delay,2020-05-01
4695,U001,200726979,BJ'S  systems,,2020.0,1930670514.0,2020-03-19,2020-03-18,2020-04-03,USD,1218.03,2020-03-19,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2291666666666667,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-03
4720,U001,0200794332,COST corp,,2020.0,1930737025.0,2020-04-03,2020-04-03,2020-04-18,USD,16105.04,2020-04-03,NAAX,1,1,0,0,0,0,0.044468546637744036,-1.5057471264367817,-0.3619271445358402,0.5515259611573523,0,0-15 Days Delay,2020-04-18
4723,U001,0200769623,WAL-MAR systems,,2020.0,1930597523.0,2020-03-05,2020-03-04,2020-03-20,USD,58892.52,2020-03-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-19
4724,U001,0200493614,US  in,,2020.0,1930693632.0,2020-03-25,2020-03-24,2020-04-09,USD,46391.1,2020-03-25,NAA8,1,1,0,0,0,0,1.2996695966585625,5.590163934426229,2.8461538461538463,0.5515259611573523,3,0-15 Days Delay,2020-04-12
4725,U001,0200744019,TARG co,,2020.0,1930806448.0,2020-04-20,2020-04-21,2020-05-05,USD,67810.0,2020-04-20,NAA8,1,1,0,0,0,0,1.2996695966585625,2.3493975903614457,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-06
4737,U001,0200769623,WAL-MAR corp,,2020.0,1930797309.0,2020-04-17,2020-04-16,2020-05-02,USD,25727.61,2020-04-17,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-28
4743,U001,0200762301,C&S WH co,,2020.0,1930777964.0,2020-04-12,2020-04-11,2020-04-27,USD,165376.57,2020-04-12,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.12264150943396226,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-27
4749,U001,0200337148,COAS corporation,,2020.0,1930789743.0,2020-04-15,2020-04-15,2020-04-30,USD,35077.42,2020-04-15,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.1,-0.4842105263157895,0.5515259611573523,1,0-15 Days Delay,2020-05-01
4757,U001,0200769623,WAL-MAR llc,,2020.0,1930717765.0,2020-03-29,2020-03-29,2020-04-13,USD,2373.96,2020-03-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-12
4769,U001,200769623,WAL-MAR corp,,2020.0,1930828189.0,2020-04-27,2020-04-27,2020-05-12,USD,43412.94,2020-04-27,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.6215334420880914,0.5515259611573523,-4,0-15 Days Delay,2020-05-08
4775,U001,0200769623,WAL-MAR us,,2020.0,1930832633.0,2020-04-29,2020-04-28,2020-05-14,USD,31084.26,2020-04-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-13
4781,U001,0200729290,KROGER corp,,2020.0,1930781787.0,2020-04-13,2020-04-14,2020-04-28,USD,43311.72,2020-04-13,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7777777777777778,1.4385964912280702,0.5515259611573523,1,0-15 Days Delay,2020-04-29
4783,U001,0200769623,WAL-MAR in,,2020.0,1930619446.0,2020-03-07,2020-03-07,2020-03-22,USD,7492.25,2020-03-07,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-18
4793,U001,0200759878,SA corporation,,2020.0,1930686553.0,2020-03-25,2020-03-23,2020-04-09,USD,13883.47,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.7338709677419355,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-09
4803,U001,200769623,WAL-MAR corp,,2020.0,1930885092.0,2020-05-12,2020-05-11,2020-05-27,USD,53778.53,2020-05-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.6215334420880914,0.5515259611573523,-4,0-15 Days Delay,2020-05-23
4811,U001,0200744019,TARG systems,,2020.0,1930706024.0,2020-03-31,2020-03-30,2020-04-15,USD,48686.4,2020-03-31,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5416666666666667,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-16
4813,U001,0200793088,DEMOU corporation,,2020.0,1930724270.0,2020-04-02,2020-03-31,2020-04-17,USD,72471.01,2020-04-02,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,-0.8813559322033898,0.5515259611573523,0,0-15 Days Delay,2020-04-17
4815,U001,0200769623,WAL-MAR llc,,2020.0,1930576269.0,2020-02-27,2020-02-27,2020-03-13,USD,6171.06,2020-02-27,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-12
4817,U001,0200794332,COST ,,2020.0,1930637092.0,2020-03-10,2020-03-11,2020-05-14,USD,36907.4,2020-03-10,NAGD,1,1,0,0,0,0,-14.297979797979798,-0.524390243902439,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-05-15
4827,U001,0200769623,WAL-MAR corp,,2020.0,1930802132.0,2020-04-21,2020-04-19,2020-05-06,USD,27893.31,2020-04-21,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-02
4832,U001,0200762301,C&S WH ,,2020.0,1930653227.0,2020-03-16,2020-03-16,2020-05-20,USD,5031.67,2020-03-16,NAGD,1,1,0,0,0,0,-14.297979797979798,-0.8979591836734694,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-20
4841,U001,0200418007,AM co,,2020.0,1930783003.0,2020-04-17,2020-04-14,2020-06-21,USD,257.88,2020-04-17,NAGD,1,1,0,0,0,0,-14.297979797979798,-2.107142857142857,-1.943069306930693,0.5515259611573523,0,0-15 Days Delay,2020-06-21
4848,U001,0200721222,GO co,,2020.0,1930672640.0,2020-03-19,2020-03-19,2020-04-03,USD,44956.27,2020-03-19,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.6666666666666666,0.25,0.5515259611573523,0,0-15 Days Delay,2020-04-03
4849,U001,0200769623,WAL-MAR trust,,2020.0,1930654509.0,2020-03-15,2020-03-15,2020-03-30,USD,70732.44,2020-03-15,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-26
4860,U001,0200793830,M systems,,2020.0,1930679051.0,2020-03-20,2020-03-20,2020-04-04,USD,53260.16,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,-9.285714285714286,-4.72,0.5515259611573523,-21,0-15 Days Delay,2020-03-14
4863,U001,200714710,SYSCO  in,,2020.0,1930635791.0,2020-03-12,2020-03-11,2020-03-27,USD,19742.89,2020-03-12,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0,2.533333333333333,0.5515259611573523,1,0-15 Days Delay,2020-03-28
4864,CA02,0140104229,A & W F associates,,2020.0,2960629933.0,2020-04-20,2020-04-20,2020-05-01,CAD,6150.6,2020-04-21,CA10,1,0,0,0,0,0,6.353344208809135,3.3333333333333335,1.4166666666666667,6.940966010733453,6,0-15 Days Delay,2020-05-07
4874,U001,0200769623,WAL-MAR ,,2020.0,1930742785.0,2020-04-05,2020-04-03,2020-04-20,USD,4474.85,2020-04-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-19
4878,U001,0200769623,WAL-MAR us,,2020.0,1930850066.0,2020-05-03,2020-05-02,2020-05-18,USD,26655.58,2020-05-03,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-17
4882,U001,0200744019,TARG systems,,2020.0,1930817893.0,2020-04-24,2020-04-23,2020-05-09,USD,6141.08,2020-04-24,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5416666666666667,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-10
4887,U001,0200769623,WAL-MAR corporation,,2020.0,1930788180.0,2020-04-16,2020-04-15,2020-05-01,USD,25046.42,2020-04-16,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-30
4888,U001,200793568,SUPE systems,,2020.0,1930834247.0,2020-04-30,2020-04-29,2020-05-15,USD,57655.42,2020-04-30,NAA8,1,1,0,0,0,0,1.2996695966585625,1.403225806451613,2.142857142857143,0.5515259611573523,1,0-15 Days Delay,2020-05-16
4901,U001,0200776463,KROGE ,,2020.0,1930785382.0,2020-04-14,2020-04-14,2020-04-29,USD,92169.85,2020-04-14,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8461538461538463,1.5147058823529411,0.5515259611573523,1,0-15 Days Delay,2020-04-30
4902,U001,0200936373,SUPE in,,2020.0,1930829403.0,2020-04-26,2020-04-27,2020-05-11,USD,109903.22,2020-04-26,NAA8,1,1,0,0,0,0,1.2996695966585625,4.775510204081633,1.4074074074074074,0.5515259611573523,1,0-15 Days Delay,2020-05-12
4909,U001,200743123,KROGER associates,,2020.0,1930716087.0,2020-03-29,2020-03-28,2020-04-13,USD,39535.44,2020-03-29,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8103448275862069,0.3333333333333333,0.5515259611573523,0,0-15 Days Delay,2020-04-13
